molecule_chembl_id,kinase,IC50,units,canonical_smiles,pIC50,ro5_fulfilled,ROMol,has_brenk
CHEMBL3698706,CDK4,1.4,nM,CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b30d0>,False
CHEMBL3702123,CDK4,1.4,nM,O=C(c1ccc(Nc2ncc3c4ccncc4n(C4CCCC4)c3n2)nc1)N1CCNCC1,8.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b3060>,False
CHEMBL3698643,CDK4,1.4,nM,c1cc2c3cnc(Nc4ccc(N5CCNCC5)nc4)nc3n(C3CCCC3)c2cn1,8.853871964321762,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0190>,False
CHEMBL4542247,CDK6,1.41,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C1(C)CC1,8.85078088734462,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2ea0>,False
CHEMBL5856237,CDK4,1.44,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H](C)N(C)C)C5)ncc3F)cc2n1C(C)C,8.84163750790475,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2c00>,False
CHEMBL5922296,CDK4,1.46,nM,CS(=O)(=O)c1cc2cnc(Nc3ccc(C4CCNCC4)cn3)nc2n1C1CCCC1,8.835647144215564,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2b20>,False
CHEMBL5888788,CDK4,1.47,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1CC1CC1,8.832682665251824,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2a40>,False
CHEMBL5897984,CDK6,1.48,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CNCCO4)C5)ncc3F)cc2n1C(C)C,8.829738284605043,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b29d0>,False
CHEMBL5964675,CDK6,1.48,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H]4CNCCO4)C5)ncc3F)cc2n1C(C)(C)C,8.829738284605043,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2730>,False
CHEMBL6002674,CDK4,1.49,nM,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1,8.826813731587727,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2650>,False
CHEMBL5956531,CDK6,1.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc5c(c4)CCNC5)ncc3F)cc21,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b25e0>,False
CHEMBL3698654,CDK6,1.5,nM,O[C@@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2570>,False
CHEMBL5949924,CDK4,1.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)nn4)ncc3F)cc21,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2260>,False
CHEMBL5760232,CDK4,1.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(N(C)C)CC5)nc4)ncc3F)cc21,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2180>,False
CHEMBL5955040,CDK6,1.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)nc4)ncc3F)cc21,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b20a0>,False
CHEMBL3698642,CDK4,1.5,nM,c1cc2c3cnc(Nc4ccc(N5CCNCC5)nn4)nc3n(C3CCCC3)c2cn1,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2030>,False
CHEMBL3641998,CDK4,1.5,nM,C[C@@H](CO)NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1fc0>,False
CHEMBL5806353,CDK4,1.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(N(C)C)CC5)cn4)ncc3F)cc21,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1ee0>,False
CHEMBL4208504,CDK4,1.5,nM,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)cn2)CC1,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1d90>,False
CHEMBL5955040,CDK4,1.5,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)nc4)ncc3F)cc21,8.823908740944319,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1bd0>,False
CHEMBL5933703,CDK4,1.51,nM,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6(C)CC6)c5c4)n3)ccc2C1,8.821023052706831,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1a10>,False
CHEMBL6002674,CDK6,1.51,nM,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1,8.821023052706831,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1930>,False
CHEMBL6038282,CDK4,1.53,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@@H]4CCCN4)C5)ncc3F)cc2n1C1CC1,8.8153085691824,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b17e0>,False
CHEMBL5865665,CDK4,1.54,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)C1CC1,8.812479279163536,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1770>,False
CHEMBL4466497,CDK6,1.57,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,8.804100347590767,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1540>,False
CHEMBL5950534,CDK4,1.59,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)C[C@@H](C)NC5)ncc3F)cc2n1C(C)(C)C,8.79860287567955,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1310>,False
CHEMBL6012324,CDK4,1.6,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4cc5n(n4)CCN(C)C5)ncc3F)cc21,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1230>,False
CHEMBL4202432,CDK4,1.6,nM,Cc1nc2c(F)cc(-c3cc(Nc4cnc(CN5CCN(C(C)C)CC5)cn4)ncn3)cc2n1C(C)C,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b11c0>,False
CHEMBL5983466,CDK6,1.6,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1150>,False
CHEMBL4214634,CDK6,1.6,nM,COCCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ncn3)cn2)CC1,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1070>,False
CHEMBL4218267,CDK6,1.6,nM,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(F)cn3)cn2)CC1,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1000>,False
CHEMBL3698744,CDK4,1.6,nM,NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0e40>,False
CHEMBL4204030,CDK6,1.6,nM,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)ccn3)cn2)CC1,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0dd0>,False
CHEMBL3698661,CDK4,1.6,nM,c1cc2c3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n(C34CC5CC(CC(C5)C3)C4)c2cn1,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0d60>,False
CHEMBL5943325,CDK6,1.6,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(O)CC5)cn4)ncc3F)cc21,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0c80>,False
CHEMBL3698654,CDK4,1.6,nM,O[C@@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0c10>,False
CHEMBL3698683,CDK4,1.6,nM,c1cc2c3cnc(Nc4ccc(N5CCCNCC5)cn4)nc3n(C3CCCC3)c2cn1,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0ba0>,False
CHEMBL4218267,CDK4,1.6,nM,CCN1CCN(Cc2cnc(Nc3cc(-c4cc(F)c5nc(C)n(C(C)C)c5c4)c(F)cn3)cn2)CC1,8.795880017344075,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0b30>,False
CHEMBL4212532,CDK4,1.64,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C(C)C,8.785156151952302,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0a50>,False
CHEMBL5884004,CDK4,1.65,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)[C@H](C)N(C)C)C5)ncc3F)cc2n1C1CC1,8.782516055786093,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b09e0>,False
CHEMBL5941223,CDK4,1.65,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C1CCC(C)CC1,8.782516055786093,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0970>,False
CHEMBL5774696,CDK4,1.68,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C[C@H](C)N)C5)ncc3F)cc2n1C1CC1,8.774690718274137,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0900>,False
CHEMBL5757213,CDK4,1.68,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCCN(C)C)C5)ncc3F)cc2n1C1CC1,8.774690718274137,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0890>,False
CHEMBL5839538,CDK4,1.7,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCN(C)C)C5)ncc3F)cc2n1C1CC1,8.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b07b0>,False
CHEMBL3905910,CDK9,1.7,nM,CN1CC[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(C(F)(F)F)cc4Cl)oc23)[C@@H]1CO,8.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0740>,False
CHEMBL3698692,CDK4,1.7,nM,C[C@@H]1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CCN1,8.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b05f0>,False
CHEMBL3642031,CDK4,1.7,nM,COC(=O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0580>,False
CHEMBL3641997,CDK4,1.7,nM,C[C@@H](O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.769551078621726,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b04a0>,False
CHEMBL4207796,CDK4,1.72,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCF)C5)ncc3F)cc2n1C(C)C,8.76447155309245,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b03c0>,False
CHEMBL6060984,CDK4,1.72,nM,COCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,8.76447155309245,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0270>,False
CHEMBL5814867,CDK4,1.72,nM,CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,8.76447155309245,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0200>,False
CHEMBL4210028,CDK4,1.72,nM,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4ccc5nc6n(c5c4)C(C)(C)CC6)n3)nc2)CC1,8.76447155309245,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0120>,False
CHEMBL5844694,CDK4,1.74,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CCO)C5)ncc3F)cc2n1C(C)C,8.7594507517174,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2e30>,False
CHEMBL5971879,CDK4,1.79,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN[C@H]5C)ncc3F)cc2n1C(C)(C)C,8.747146969020108,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b13f0>,False
CHEMBL3702110,CDK4,1.8,nM,CC1(C)CCC(n2c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3c3ccnc(O)c32)CC1,8.744727494896694,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1e00>,False
CHEMBL249303,CDK1,1.8,nM,CCN(CC)Cc1cccc2[nH]c(-c3n[nH]c4ncc(-c5cncc6ccccc56)cc34)nc12,8.744727494896694,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2ab0>,False
CHEMBL3702050,CDK4,1.8,nM,COCCN1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.744727494896694,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2340>,False
CHEMBL5932825,CDK4,1.81,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CN(C)C)C5)ncc3F)cc2n1C1CC1,8.742321425130816,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b31b0>,False
CHEMBL5879318,CDK4,1.83,nM,CNCC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CCC6)c5c4)n3)ccc2C1,8.73754891026957,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0430>,False
CHEMBL5748748,CDK6,1.87,nM,CC1(C)CCc2nc3c(F)cc(-c4nc(Nc5ccc6c(n5)CCN(C(=O)CO)C6)ncc4F)cc3n21,8.7281583934635,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2880>,False
CHEMBL5816005,CDK6,1.87,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCOCC4)C5)ncc3F)cc2n1C(C)(C)C,8.7281583934635,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b0eb0>,False
CHEMBL4079206,CDK9,1.9,nM,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(/C=C/c4c(Cl)cccc4Cl)oc23)[C@H](O)C1,8.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b10e0>,False
CHEMBL3301610,CDK6,1.9,nM,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,8.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2d50>,False
CHEMBL3642000,CDK4,1.9,nM,C[C@H](CO)NC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b3ca0>,False
CHEMBL3301610,CDK4,1.9,nM,CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1,8.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b19a0>,False
CHEMBL5979966,CDK4,1.9,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCN(C)CC4)C5)ncc3F)cc2n1C(C)(C)C,8.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b26c0>,False
CHEMBL3698739,CDK4,1.9,nM,N[C@@H]1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,8.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b1c40>,False
CHEMBL5568620,CDK9,1.9,nM,CC(C)c1c2cc(-c3ccnc(Nc4ccc5c(N6CCN(C)CC6)ncnc5c4)n3)ccc2nn1C,8.721246399047171,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2110>,False
CHEMBL4077071,CDK6,1.96,nM,CN1CCN(Cc2ccc(NC(=O)c3n[nH]cc3Nc3ncnc4[nH]ccc34)cc2)CC1,8.707743928643524,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2490>,False
CHEMBL5935906,CDK4,1.96,nM,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,8.707743928643524,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2960>,False
CHEMBL5979966,CDK6,1.97,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCN(C)CC4)C5)ncc3F)cc2n1C(C)(C)C,8.705533773838408,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2ff0>,False
CHEMBL3298985,CDK2,2.0,nM,CC[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(C#N)c(Cl)c1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b3df0>,False
CHEMBL3673542,CDK9,2.0,nM,O=C(CO)N1CC=C(c2cc3c(-c4cncc(OCc5cccc(F)c5)n4)ccnc3[nH]2)CC1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791b2c70>,False
CHEMBL488257,CDK2,2.0,nM,CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C3CCCC3)n2)cc1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79155150>,False
CHEMBL5851484,CDK6,2.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C(=O)CO)CC5)cn4)ncc3F)cc21,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791550e0>,False
CHEMBL5760232,CDK6,2.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCC(N(C)C)CC5)nc4)ncc3F)cc21,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79154890>,False
CHEMBL5897019,CDK4,2.0,nM,CCN1CCC(c2ccc(Nc3ncc(F)c(-c4cc(F)c5c(c4)N(C(C)C)CCO5)n3)nc2)CC1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791545f0>,False
CHEMBL3642032,CDK4,2.0,nM,O=C(O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CC1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791577d0>,False
CHEMBL5740706,CDK4,2.0,nM,CC(C)N1CCc2cc(Nc3ncc(F)c(-c4cc(F)c5c(c4)N(C(C)C)CCO5)n3)ccc2C1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791546d0>,False
CHEMBL454648,CDK2,2.0,nM,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F)n1C(C)C,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791568f0>,False
CHEMBL5917565,CDK6,2.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCNCC5)nc4)ncc3F)cc21,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791544a0>,False
CHEMBL3648117,CDK2,2.0,nM,C[C@H](O)[C@@H](C)Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79155fc0>,False
CHEMBL5095102,CDK4,2.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc21,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79155070>,False
CHEMBL3673540,CDK9,2.0,nM,Fc1cccc(CNc2nc(-c3ccnc4[nH]c(C5CCNCC5)cc34)c(F)cc2F)c1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157f40>,False
CHEMBL3946675,CDK9,2.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(Br)cc(CS(C)(=N)=O)c2)ncc1F,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157d80>,False
CHEMBL3648111,CDK1,2.0,nM,COc1cc(Nc2ncc(Br)c(N[C@H](C)[C@@H](C)O)n2)ccc1S(C)(=N)=O,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157ca0>,False
CHEMBL3648116,CDK2,2.0,nM,C[C@H](Nc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br)C(C)(C)O,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157c30>,False
CHEMBL5851484,CDK4,2.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(N5CCN(C(=O)CO)CC5)cn4)ncc3F)cc21,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157bc0>,False
CHEMBL359794,CDK2,2.0,nM,N#Cc1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157920>,False
CHEMBL3642033,CDK4,2.0,nM,O=C(O)CNC1CCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)CC1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157680>,False
CHEMBL4448494,CDK6,2.0,nM,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C(C)C,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157760>,False
CHEMBL3702236,CDK4,2.0,nM,CC[C@H](C)n1c2cnccc2c2cnc(Nc3ccc(N4CC[C@@H](O)C4)cn3)nc21,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791576f0>,False
CHEMBL73303,CDK2,2.0,nM,NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791575a0>,False
CHEMBL3698746,CDK4,2.0,nM,NC1CCCN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nn2)C1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157530>,False
CHEMBL5789426,CDK4,2.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(S(=O)(=O)NCCN(C)C)cc4)ncc3F)cc21,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791574c0>,False
CHEMBL3698693,CDK4,2.0,nM,C[C@H]1CN(c2ccc(Nc3ncc4c5ccncc5n(C5CCCC5)c4n3)nc2)CCN1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157450>,False
CHEMBL3904602,CDK6,2.0,nM,CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)CC1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157300>,False
CHEMBL3905335,CDK9,2.0,nM,COc1cc(F)ccc1-c1nc(Nc2cc(CS(C)(=N)=O)cc(C(F)(F)F)c2)ncc1F,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79157220>,False
CHEMBL5499697,CDK9,2.0,nM,N[C@H]1CCN(c2c3c(nc4ccc(-c5ccnc(NC(=O)C6CC6)c5)cc24)CCCC3)C1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791571b0>,False
CHEMBL5956531,CDK4,2.0,nM,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc5c(c4)CCNC5)ncc3F)cc21,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c791570d0>,False
CHEMBL3298199,CDK2,2.0,nM,C[C@@H](NC(=O)N1CCc2cnc(N[C@H]3CCO[C@@H](CO)C3)nc2C1)c1ccc(Cl)c(Cl)c1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156ff0>,False
CHEMBL462385,CDK2,2.0,nM,Cc1ncc(-c2nc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)ncc2F)n1C(C)C,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156ea0>,False
CHEMBL462192,CDK2,2.0,nM,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156e30>,False
CHEMBL455657,CDK1,2.0,nM,CN[C@H]1CCN(C(=O)c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156dc0>,False
CHEMBL191003,CDK2,2.0,nM,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156d50>,False
CHEMBL487067,CDK2,2.0,nM,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NCCO)cc3)n2)n1C(C)C,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156c70>,False
CHEMBL194721,CDK2,2.0,nM,FC(F)(F)c1cnc(Nc2ccc3[nH]cnc3c2)nc1Nc1ccccc1Cl,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156960>,False
CHEMBL3702034,CDK4,2.0,nM,NC1CCN(c2ccc(Nc3ncc4c5cc[nH]c(=O)c5n(C5CCCC5)c4n3)nn2)CC1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156880>,False
CHEMBL5740706,CDK6,2.0,nM,CC(C)N1CCc2cc(Nc3ncc(F)c(-c4cc(F)c5c(c4)N(C(C)C)CCO5)n3)ccc2C1,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156730>,False
CHEMBL453862,CDK2,2.0,nM,Cc1ncc(-c2nc(Nc3ccc(C(=O)N(C)C)cc3)ncc2F)n1C(C)C,8.698970004336019,True,<rdkit.Chem.rdchem.Mol object at 0x735c79156650>,False
